"SubunitCode","panel_init_year","panel_label","CEGL","event_ID","taxagroup","seeddens","sapldens"
"STRI",2011,"2011-2013","CEGL007124","{F7FCB886-B91C-4F7B-82ED-52B9DB598399}",4,6250,250
"KIMO",2016,"2016-2018","CEGL007244","{F819FE9C-51C2-4447-92DC-68575DAFAF78}",5,1250,125
"KIMO",2016,"2016-2018","CEGL007244","{F819FE9C-51C2-4447-92DC-68575DAFAF78}",1,11250,750
"KIMO",2016,"2016-2018","CEGL007244","{F819FE9C-51C2-4447-92DC-68575DAFAF78}",2,0,3875
"KIMO",2016,"2016-2018","CEGL007244","{F819FE9C-51C2-4447-92DC-68575DAFAF78}",3,0,1500
"KIMO",2016,"2016-2018","CEGL007244","{F819FE9C-51C2-4447-92DC-68575DAFAF78}",4,0,4375
"NISI",2011,"2011-2013","CEGL008462","{F915E314-B564-4744-A77A-28A9E89D37F6}",0,2500,0
"NISI",2011,"2011-2013","CEGL008462","{F915E314-B564-4744-A77A-28A9E89D37F6}",1,1250,250
"NISI",2011,"2011-2013","CEGL008462","{F915E314-B564-4744-A77A-28A9E89D37F6}",2,1250,0
"NISI",2011,"2011-2013","CEGL008462","{F915E314-B564-4744-A77A-28A9E89D37F6}",3,0,125
"NISI",2011,"2011-2013","CEGL008462","{F915E314-B564-4744-A77A-28A9E89D37F6}",4,0,125
"LOOK",2011,"2011-2014","CEGL007700","{F92F8D79-5DE5-4A9C-A4DD-5B0A3A4665BC}",5,0,250
"LOOK",2011,"2011-2014","CEGL007700","{F92F8D79-5DE5-4A9C-A4DD-5B0A3A4665BC}",1,5000,250
"LOOK",2011,"2011-2014","CEGL007700","{F92F8D79-5DE5-4A9C-A4DD-5B0A3A4665BC}",2,3750,1000
"LOOK",2011,"2011-2014","CEGL007700","{F92F8D79-5DE5-4A9C-A4DD-5B0A3A4665BC}",3,1250,375
"MACA",2011,"2011-2013","CEGL004133","{F96D9494-06AF-4556-8389-B5D37DA9B896}",5,1250,125
"MACA",2011,"2011-2013","CEGL004133","{F96D9494-06AF-4556-8389-B5D37DA9B896}",1,28750,1250
"MACA",2011,"2011-2013","CEGL004133","{F96D9494-06AF-4556-8389-B5D37DA9B896}",2,56250,1875
"MACA",2011,"2011-2013","CEGL004133","{F96D9494-06AF-4556-8389-B5D37DA9B896}",3,3750,0
"MACA",2011,"2011-2013","CEGL004133","{F96D9494-06AF-4556-8389-B5D37DA9B896}",4,6250,500
"LIRI",2011,"2011-2013","CEGL002591","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}",5,3750,0
"LIRI",2011,"2011-2013","CEGL002591","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}",1,10000,125
"LIRI",2011,"2011-2013","CEGL002591","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}",2,5000,375
"LIRI",2011,"2011-2013","CEGL002591","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}",3,5000,125
"LIRI",2011,"2011-2013","CEGL002591","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}",4,0,125
"COWP",2011,"2011-2013","CEGL004418","{FA1F5CCC-A766-4ABA-9544-2FF0A5B43242}",5,1250,0
"COWP",2011,"2011-2013","CEGL004418","{FA1F5CCC-A766-4ABA-9544-2FF0A5B43242}",1,5000,0
"COWP",2011,"2011-2013","CEGL004418","{FA1F5CCC-A766-4ABA-9544-2FF0A5B43242}",2,5000,375
"COWP",2011,"2011-2013","CEGL004418","{FA1F5CCC-A766-4ABA-9544-2FF0A5B43242}",3,3750,0
"COWP",2011,"2011-2013","CEGL004418","{FA1F5CCC-A766-4ABA-9544-2FF0A5B43242}",4,3750,125
"GUCO",2011,"2011-2013","CEGL008475","{FA36A62C-0672-467F-B0E4-0E584AC53865}",5,5000,0
"GUCO",2011,"2011-2013","CEGL008475","{FA36A62C-0672-467F-B0E4-0E584AC53865}",1,31250,0
"GUCO",2011,"2011-2013","CEGL008475","{FA36A62C-0672-467F-B0E4-0E584AC53865}",2,16250,3000
"GUCO",2011,"2011-2013","CEGL008475","{FA36A62C-0672-467F-B0E4-0E584AC53865}",3,11250,125
"GUCO",2011,"2011-2013","CEGL008475","{FA36A62C-0672-467F-B0E4-0E584AC53865}",4,1250,125
"STRI",2011,"2011-2013","CEGL003938","{FC1E9A3B-D32C-4C38-A6C0-90875E40AC7D}",5,2500,125
"STRI",2011,"2011-2013","CEGL003938","{FC1E9A3B-D32C-4C38-A6C0-90875E40AC7D}",2,0,125
"STRI",2011,"2011-2013","CEGL003938","{FC1E9A3B-D32C-4C38-A6C0-90875E40AC7D}",3,2500,750
"STRI",2011,"2011-2013","CEGL003938","{FC1E9A3B-D32C-4C38-A6C0-90875E40AC7D}",4,1250,0
"MACA",2011,"2011-2013","CEGL007795","{FC500F00-989C-407A-B534-89CB28A3A060}",5,3750,125
"MACA",2011,"2011-2013","CEGL007795","{FC500F00-989C-407A-B534-89CB28A3A060}",1,3750,0
"MACA",2011,"2011-2013","CEGL007795","{FC500F00-989C-407A-B534-89CB28A3A060}",2,7500,1125
"MACA",2011,"2011-2013","CEGL007795","{FC500F00-989C-407A-B534-89CB28A3A060}",4,1250,0
"CARL",2016,"2016-2018","CEGL006271","{FF57E27B-5440-4D4D-AE1A-1AD32B14DC6B}",1,0,125
"CARL",2016,"2016-2018","CEGL006271","{FF57E27B-5440-4D4D-AE1A-1AD32B14DC6B}",2,2500,375
"CARL",2016,"2016-2018","CEGL006271","{FF57E27B-5440-4D4D-AE1A-1AD32B14DC6B}",4,1250,500
"CARL",2016,"2016-2018","CEGL006286","{FF7BDB43-58FA-40ED-9EB3-E318785F372D}",1,1250,0
"CARL",2016,"2016-2018","CEGL006286","{FF7BDB43-58FA-40ED-9EB3-E318785F372D}",2,2500,0
"STRI",2016,"2016-2018","CEGL007124","{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",5,0,125
"STRI",2016,"2016-2018","CEGL007124","{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",1,1250,0
"STRI",2016,"2016-2018","CEGL007124","{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",2,1250,0
"STRI",2016,"2016-2018","CEGL007124","{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",3,16250,250
"STRI",2016,"2016-2018","CEGL007124","{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",4,13750,0
"KIMO",2016,"2016-2018","CEGL006281","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",5,5000,0
"KIMO",2016,"2016-2018","CEGL006281","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",1,21250,125
"KIMO",2016,"2016-2018","CEGL006281","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",2,8750,4750
"KIMO",2016,"2016-2018","CEGL006281","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",3,0,125
"KIMO",2016,"2016-2018","CEGL006281","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",4,1250,0
"GUCO",2016,"2016-2018","CEGL002591","{15A20995-8462-4A25-BB71-07F52F1C26F3}",5,1250,0
"GUCO",2016,"2016-2018","CEGL002591","{15A20995-8462-4A25-BB71-07F52F1C26F3}",2,27500,500
"GUCO",2016,"2016-2018","CEGL002591","{15A20995-8462-4A25-BB71-07F52F1C26F3}",0,3750,0
"GUCO",2016,"2016-2018","CEGL002591","{15A20995-8462-4A25-BB71-07F52F1C26F3}",3,3750,0
"GUCO",2016,"2016-2018","CEGL002591","{15A20995-8462-4A25-BB71-07F52F1C26F3}",4,6250,0
"HEIM",2016,"2016-2018","CEGL007334","{1AC00714-E7A7-4C15-A40E-09161B830B4A}",5,12500,125
"HEIM",2016,"2016-2018","CEGL007334","{1AC00714-E7A7-4C15-A40E-09161B830B4A}",1,1250,0
"HEIM",2016,"2016-2018","CEGL007334","{1AC00714-E7A7-4C15-A40E-09161B830B4A}",2,3750,625
"HEIM",2016,"2016-2018","CEGL007334","{1AC00714-E7A7-4C15-A40E-09161B830B4A}",3,1250,0
"HEIM",2016,"2016-2018","CEGL007334","{1AC00714-E7A7-4C15-A40E-09161B830B4A}",4,0,125
"CUGA",2016,"2016-2018","CEGL007692","{26AB21CA-7159-4A58-B8AE-421C28F1CFA6}",5,16250,1375
"CUGA",2016,"2016-2018","CEGL007692","{26AB21CA-7159-4A58-B8AE-421C28F1CFA6}",1,16250,750
"CUGA",2016,"2016-2018","CEGL007692","{26AB21CA-7159-4A58-B8AE-421C28F1CFA6}",2,12500,500
"CUGA",2016,"2016-2018","CEGL007692","{26AB21CA-7159-4A58-B8AE-421C28F1CFA6}",4,1250,500
"COWP",2016,"2016-2018","CEGL006327","{27737D6D-8416-49C6-882B-703ECC829B7A}",1,5000,1375
"COWP",2016,"2016-2018","CEGL006327","{27737D6D-8416-49C6-882B-703ECC829B7A}",2,7500,875
"COWP",2016,"2016-2018","CEGL006327","{27737D6D-8416-49C6-882B-703ECC829B7A}",3,3750,625
"COWP",2016,"2016-2018","CEGL006327","{27737D6D-8416-49C6-882B-703ECC829B7A}",4,11250,3000
"LIRI",2016,"2016-2018","CEGL007244","{27F4CAB1-671F-4486-8D1E-654CDE068E32}",5,1250,0
"LIRI",2016,"2016-2018","CEGL007244","{27F4CAB1-671F-4486-8D1E-654CDE068E32}",1,11250,500
"LIRI",2016,"2016-2018","CEGL007244","{27F4CAB1-671F-4486-8D1E-654CDE068E32}",2,6250,375
"LIRI",2016,"2016-2018","CEGL007244","{27F4CAB1-671F-4486-8D1E-654CDE068E32}",3,0,125
"SHIL",2016,"2016-2018","CEGL007881","{2DD04887-4ABE-4C58-9D88-7BCC5DE5C361}",1,17500,1000
"SHIL",2016,"2016-2018","CEGL007881","{2DD04887-4ABE-4C58-9D88-7BCC5DE5C361}",2,1250,875
"SHIL",2016,"2016-2018","CEGL007881","{2DD04887-4ABE-4C58-9D88-7BCC5DE5C361}",3,2500,125
"SHIL",2016,"2016-2018","CEGL007881","{2DD04887-4ABE-4C58-9D88-7BCC5DE5C361}",4,16250,0
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",0,1250,0
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",1,1250,250
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",2,7500,1250
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",0,5000,0
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",3,0,125
"GUCO",2016,"2016-2018","CEGL008462","{31D0561E-AEEE-4321-8827-20B8FCD4E595}",4,7500,2875
"HEIM",2016,"2016-2018","CEGL007246","{3492E51B-0BD7-47F8-B804-0B78D8CF3FE4}",5,2500,250
"HEIM",2016,"2016-2018","CEGL007246","{3492E51B-0BD7-47F8-B804-0B78D8CF3FE4}",1,1250,375
"HEIM",2016,"2016-2018","CEGL007246","{3492E51B-0BD7-47F8-B804-0B78D8CF3FE4}",2,6250,1125
"STRI",2016,"2016-2018","CEGL004697","{35F678BC-356B-4BCF-BAB6-C6B24F1A7092}",5,0,250
"STRI",2016,"2016-2018","CEGL004697","{35F678BC-356B-4BCF-BAB6-C6B24F1A7092}",1,1250,0
"STRI",2016,"2016-2018","CEGL004697","{35F678BC-356B-4BCF-BAB6-C6B24F1A7092}",3,5000,0
"STRI",2016,"2016-2018","CEGL004697","{35F678BC-356B-4BCF-BAB6-C6B24F1A7092}",4,22500,0
"NISI",2016,"2016-2018","CEGL008487","{372B1B8E-ECAB-4DB1-8F81-88220DA3F0B1}",1,13750,125
"NISI",2016,"2016-2018","CEGL008487","{372B1B8E-ECAB-4DB1-8F81-88220DA3F0B1}",2,1250,0
"NISI",2016,"2016-2018","CEGL008487","{372B1B8E-ECAB-4DB1-8F81-88220DA3F0B1}",3,6250,0
"NISI",2016,"2016-2018","CEGL008487","{372B1B8E-ECAB-4DB1-8F81-88220DA3F0B1}",4,1250,625
"SHIL",2016,"2016-2018","CEGL007795","{3AF48A6B-EC7F-49C8-A2C3-C51D688C5579}",5,1250,0
"SHIL",2016,"2016-2018","CEGL007795","{3AF48A6B-EC7F-49C8-A2C3-C51D688C5579}",1,13750,625
"SHIL",2016,"2016-2018","CEGL007795","{3AF48A6B-EC7F-49C8-A2C3-C51D688C5579}",2,2500,0
"SHIL",2016,"2016-2018","CEGL007795","{3AF48A6B-EC7F-49C8-A2C3-C51D688C5579}",3,6250,0
"CUGA",2016,"2016-2018","CEGL006192","{3BDE5527-3A01-4E2B-9717-507FF1D5F4ED}",5,2500,875
"CUGA",2016,"2016-2018","CEGL006192","{3BDE5527-3A01-4E2B-9717-507FF1D5F4ED}",1,5000,0
"CUGA",2016,"2016-2018","CEGL006192","{3BDE5527-3A01-4E2B-9717-507FF1D5F4ED}",2,1250,125
"NISI",2016,"2016-2018","CEGL008462","{3C077DA0-552A-4CB6-8E4D-822B7035AA08}",1,38750,250
"NISI",2016,"2016-2018","CEGL008462","{3C077DA0-552A-4CB6-8E4D-822B7035AA08}",3,6250,375
"NISI",2016,"2016-2018","CEGL008462","{3C077DA0-552A-4CB6-8E4D-822B7035AA08}",4,17500,500
"NISI",2016,"2016-2018","CEGL008487","{3EDFB809-AC40-4AEB-BA21-49C968F5ADAC}",1,5000,0
"NISI",2016,"2016-2018","CEGL008487","{3EDFB809-AC40-4AEB-BA21-49C968F5ADAC}",2,1250,0
"NISI",2016,"2016-2018","CEGL008487","{3EDFB809-AC40-4AEB-BA21-49C968F5ADAC}",3,2500,375
"NISI",2016,"2016-2018","CEGL008487","{3EDFB809-AC40-4AEB-BA21-49C968F5ADAC}",4,2500,375
"KIMO",2016,"2016-2018","CEGL007244","{3F3078FB-0625-4759-A17A-73CE66A75F6A}",5,1250,0
"KIMO",2016,"2016-2018","CEGL007244","{3F3078FB-0625-4759-A17A-73CE66A75F6A}",1,5000,0
"KIMO",2016,"2016-2018","CEGL007244","{3F3078FB-0625-4759-A17A-73CE66A75F6A}",2,0,375
"KIMO",2016,"2016-2018","CEGL007244","{3F3078FB-0625-4759-A17A-73CE66A75F6A}",3,1250,0
"CUGA",2016,"2016-2018","CEGL007692","{44150E16-A069-46E8-A22B-70C078F06118}",5,1250,125
"CUGA",2016,"2016-2018","CEGL007692","{44150E16-A069-46E8-A22B-70C078F06118}",2,2500,2375
"CUGA",2016,"2016-2018","CEGL007692","{44150E16-A069-46E8-A22B-70C078F06118}",4,3750,125
"CARL",2016,"2016-2018","CEGL007230","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",5,0,375
"CARL",2016,"2016-2018","CEGL007230","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",1,46250,625
"CARL",2016,"2016-2018","CEGL007230","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",2,1250,750
"CARL",2016,"2016-2018","CEGL007230","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",3,1250,125
"CARL",2016,"2016-2018","CEGL007230","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",4,2500,6125
"LIRI",2016,"2016-2018","CEGL002591","{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",5,2500,0
"LIRI",2016,"2016-2018","CEGL002591","{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",1,7500,125
"LIRI",2016,"2016-2018","CEGL002591","{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",2,7500,625
"LIRI",2016,"2016-2018","CEGL002591","{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",3,1250,0
"LIRI",2016,"2016-2018","CEGL002591","{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",4,2500,125
"CUGA",2016,"2016-2018","CEGL007220","{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",5,15000,625
"CUGA",2016,"2016-2018","CEGL007220","{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",1,13750,375
"CUGA",2016,"2016-2018","CEGL007220","{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",2,20000,250
"CUGA",2016,"2016-2018","CEGL007220","{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",3,1250,0
"CUGA",2016,"2016-2018","CEGL007220","{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",4,3750,0
"HEIM",2016,"2016-2018","CEGL007246","{582A66A9-487B-4938-95B9-7D3BDE621165}",1,3750,0
"HEIM",2016,"2016-2018","CEGL007246","{582A66A9-487B-4938-95B9-7D3BDE621165}",2,6250,375
"HEIM",2016,"2016-2018","CEGL007246","{582A66A9-487B-4938-95B9-7D3BDE621165}",3,5000,250
"HEIM",2016,"2016-2018","CEGL007246","{582A66A9-487B-4938-95B9-7D3BDE621165}",4,0,125
"KIMO",2016,"2016-2018","CEGL006281","{59FBE7A6-D85F-4659-967E-C88F8682058B}",5,3750,0
"KIMO",2016,"2016-2018","CEGL006281","{59FBE7A6-D85F-4659-967E-C88F8682058B}",1,10000,0
"KIMO",2016,"2016-2018","CEGL006281","{59FBE7A6-D85F-4659-967E-C88F8682058B}",2,11250,750
"KIMO",2016,"2016-2018","CEGL006281","{59FBE7A6-D85F-4659-967E-C88F8682058B}",3,0,500
"LIRI",2016,"2016-2018","CEGL007493","{5AF169D1-8EDB-48CD-B8BD-C0F3DAD2D65D}",1,21250,500
"LIRI",2016,"2016-2018","CEGL007493","{5AF169D1-8EDB-48CD-B8BD-C0F3DAD2D65D}",2,8750,0
"KIMO",2016,"2016-2018","CEGL008462","{5C353F54-8900-442D-9811-8F4336F18949}",5,2500,0
"KIMO",2016,"2016-2018","CEGL008462","{5C353F54-8900-442D-9811-8F4336F18949}",1,12500,375
"KIMO",2016,"2016-2018","CEGL008462","{5C353F54-8900-442D-9811-8F4336F18949}",2,16250,125
"KIMO",2016,"2016-2018","CEGL008462","{5C353F54-8900-442D-9811-8F4336F18949}",3,6250,0
"KIMO",2016,"2016-2018","CEGL008462","{5C353F54-8900-442D-9811-8F4336F18949}",4,1250,125
"KIMO",2016,"2016-2018","CEGL008475","{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}",5,6250,0
"KIMO",2016,"2016-2018","CEGL008475","{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}",1,80000,0
"KIMO",2016,"2016-2018","CEGL008475","{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}",2,8750,250
"KIMO",2016,"2016-2018","CEGL008475","{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}",3,1250,250
"CUGA",2016,"2016-2018","CEGL006271","{5EDBE68E-12A1-4F86-8FF1-ED352871CC38}",5,5000,250
"CUGA",2016,"2016-2018","CEGL006271","{5EDBE68E-12A1-4F86-8FF1-ED352871CC38}",1,1250,0
"CUGA",2016,"2016-2018","CEGL006271","{5EDBE68E-12A1-4F86-8FF1-ED352871CC38}",2,7500,625
"CHIC",2016,"2016-2018","CEGL007247","{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",5,86250,125
"CHIC",2016,"2016-2018","CEGL007247","{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",1,10000,250
"CHIC",2016,"2016-2018","CEGL007247","{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",2,20000,0
"CHIC",2016,"2016-2018","CEGL007247","{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",3,36250,0
"CHIC",2016,"2016-2018","CEGL007247","{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",4,10000,250
"LOOK",2016,"2016-2018","CEGL008430","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",5,2500,0
"LOOK",2016,"2016-2018","CEGL008430","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",1,15000,0
"LOOK",2016,"2016-2018","CEGL008430","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",2,23750,500
"LOOK",2016,"2016-2018","CEGL008430","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",3,1250,250
"LOOK",2016,"2016-2018","CEGL008430","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",4,2500,250
"SHIL",2016,"2016-2018","CEGL002431","{69530187-9E48-4FDC-93F2-0FCA0341534A}",5,0,250
"SHIL",2016,"2016-2018","CEGL002431","{69530187-9E48-4FDC-93F2-0FCA0341534A}",2,11250,0
"CARL",2016,"2016-2018","CEGL007267","{7133D28F-39CF-44DE-BADC-267A2AC7AAE4}",1,6250,625
"CARL",2016,"2016-2018","CEGL007267","{7133D28F-39CF-44DE-BADC-267A2AC7AAE4}",2,1250,0
"CARL",2016,"2016-2018","CEGL007267","{7133D28F-39CF-44DE-BADC-267A2AC7AAE4}",4,1250,875
"CUGA",2016,"2016-2018","CEGL007296","{714D71F5-67C0-4370-8DF6-8231D6B73AFB}",5,20000,250
"CUGA",2016,"2016-2018","CEGL007296","{714D71F5-67C0-4370-8DF6-8231D6B73AFB}",1,7500,125
"CUGA",2016,"2016-2018","CEGL007296","{714D71F5-67C0-4370-8DF6-8231D6B73AFB}",2,56250,750
"CUGA",2016,"2016-2018","CEGL007296","{714D71F5-67C0-4370-8DF6-8231D6B73AFB}",3,0,250
"CUGA",2016,"2016-2018","CEGL006271","{733A7AF1-FCFD-43F3-B448-763D836DFAC5}",1,5000,0
"CUGA",2016,"2016-2018","CEGL006271","{733A7AF1-FCFD-43F3-B448-763D836DFAC5}",2,3750,625
"CUGA",2016,"2016-2018","CEGL006271","{733A7AF1-FCFD-43F3-B448-763D836DFAC5}",3,0,375
"DONE",2016,"2016-2018","CEGL002070","{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",5,8750,375
"DONE",2016,"2016-2018","CEGL002070","{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",1,8750,250
"DONE",2016,"2016-2018","CEGL002070","{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",2,38750,875
"DONE",2016,"2016-2018","CEGL002070","{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",3,2500,0
"DONE",2016,"2016-2018","CEGL002070","{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",4,16250,375
"CUGA",2016,"2016-2018","CEGL007267","{766B23D0-1C54-4B8C-987F-4824F353FF42}",5,16250,2250
"CUGA",2016,"2016-2018","CEGL007267","{766B23D0-1C54-4B8C-987F-4824F353FF42}",1,12500,125
"CUGA",2016,"2016-2018","CEGL007267","{766B23D0-1C54-4B8C-987F-4824F353FF42}",2,2500,125
"LIRI",2016,"2016-2018","CEGL008431","{7832D0D7-D746-4481-B426-12B3F1476983}",1,3750,125
"LIRI",2016,"2016-2018","CEGL008431","{7832D0D7-D746-4481-B426-12B3F1476983}",2,5000,750
"LIRI",2016,"2016-2018","CEGL008431","{7832D0D7-D746-4481-B426-12B3F1476983}",3,0,125
"LIRI",2016,"2016-2018","CEGL008431","{7832D0D7-D746-4481-B426-12B3F1476983}",4,2500,0
"STRI",2016,"2016-2018","CEGL003876","{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",5,1250,0
"STRI",2016,"2016-2018","CEGL003876","{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",1,3750,125
"STRI",2016,"2016-2018","CEGL003876","{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",2,5000,0
"STRI",2016,"2016-2018","CEGL003876","{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",3,10000,125
"STRI",2016,"2016-2018","CEGL003876","{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",4,3750,250
"CARL",2016,"2016-2018","CEGL006286","{7A6BA253-F97A-4F7F-B17E-9A7506FAE27F}",2,3750,0
"CHIC",2016,"2016-2018","CEGL007699","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",5,32500,1125
"CHIC",2016,"2016-2018","CEGL007699","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",1,3750,0
"CHIC",2016,"2016-2018","CEGL007699","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",2,38750,125
"CHIC",2016,"2016-2018","CEGL007699","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",3,17500,0
"CHIC",2016,"2016-2018","CEGL007699","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",4,23750,250
"LIRI",2016,"2016-2018","CEGL004539","{8C88E09E-F4A6-405A-944B-E8B50A4BB034}",5,5000,1500
"LIRI",2016,"2016-2018","CEGL004539","{8C88E09E-F4A6-405A-944B-E8B50A4BB034}",2,40000,0
"LIRI",2016,"2016-2018","CEGL004539","{8C88E09E-F4A6-405A-944B-E8B50A4BB034}",4,5000,0
"COWP",2016,"2016-2018","CEGL006011","{90E2E1DF-F77D-454F-AC29-08103FD58862}",5,0,125
"COWP",2016,"2016-2018","CEGL006011","{90E2E1DF-F77D-454F-AC29-08103FD58862}",1,6250,125
"COWP",2016,"2016-2018","CEGL006011","{90E2E1DF-F77D-454F-AC29-08103FD58862}",3,1250,125
"COWP",2016,"2016-2018","CEGL006011","{90E2E1DF-F77D-454F-AC29-08103FD58862}",4,1250,375
"GUCO",2016,"2016-2018","CEGL007221","{922A2D37-4252-4A0C-AC0F-B47DEAB575F4}",1,0,125
"GUCO",2016,"2016-2018","CEGL007221","{922A2D37-4252-4A0C-AC0F-B47DEAB575F4}",2,1250,625
"GUCO",2016,"2016-2018","CEGL007221","{922A2D37-4252-4A0C-AC0F-B47DEAB575F4}",3,1250,250
"GUCO",2016,"2016-2018","CEGL007221","{922A2D37-4252-4A0C-AC0F-B47DEAB575F4}",4,18750,375
"COWP",2016,"2016-2018","CEGL007216","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",5,5000,625
"COWP",2016,"2016-2018","CEGL007216","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",1,2500,250
"COWP",2016,"2016-2018","CEGL007216","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",2,5000,125
"COWP",2016,"2016-2018","CEGL007216","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",3,2500,250
"COWP",2016,"2016-2018","CEGL007216","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",4,2500,5125
"RUCA",2016,"2016-2018","CEGL007268","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}",5,11250,0
"RUCA",2016,"2016-2018","CEGL007268","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}",1,7500,125
"RUCA",2016,"2016-2018","CEGL007268","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}",2,97500,1500
"RUCA",2016,"2016-2018","CEGL007268","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}",3,0,250
"COWP",2016,"2016-2018","CEGL004638","{95E34098-42F9-4B26-9474-C685F2B3941C}",1,10000,375
"COWP",2016,"2016-2018","CEGL004638","{95E34098-42F9-4B26-9474-C685F2B3941C}",2,1250,500
"COWP",2016,"2016-2018","CEGL004638","{95E34098-42F9-4B26-9474-C685F2B3941C}",3,0,125
"COWP",2016,"2016-2018","CEGL004638","{95E34098-42F9-4B26-9474-C685F2B3941C}",4,2500,2125
"SHIL",2016,"2016-2018","CEGL007246","{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}",5,0,125
"SHIL",2016,"2016-2018","CEGL007246","{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}",1,1250,250
"SHIL",2016,"2016-2018","CEGL007246","{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}",2,28750,625
"SHIL",2016,"2016-2018","CEGL007246","{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}",4,1250,125
"LIRI",2016,"2016-2018","CEGL007244","{9C432CA2-9088-402B-8D6C-BFF0D0741707}",5,1250,0
